Date,Close,High,Low,Open,Volume
2024-04-09,466.8478698730469,468.14884345106606,462.4167924340217,467.93364638521456,5250400
2024-04-10,462.3287658691406,464.03078989796853,460.39202210867694,461.6049347547183,6933400
2024-04-11,465.664306640625,467.00438526436534,460.39202323943107,463.629740598607,5109900
2024-04-12,459.3160095214844,463.6981606800861,457.69225535069324,462.4461132274619,6959700
2024-04-15,453.48614501953125,463.2482227409818,452.7427614204263,463.1308479543424,9530000
2024-04-16,452.67431640625,455.34471240494787,451.5102999338306,453.91657279184096,6761400
2024-04-17,449.9452209472656,455.08057706397057,448.7127557780506,454.9534110887034,7156200
2024-04-18,448.91815185546875,453.1829284182619,448.2040820836614,451.28528971612593,5637300
2024-04-19,445.1620178222656,449.89632348504716,443.98821020123944,448.96705663080405,9787500
2024-04-22,449.0257263183594,451.64722592177725,445.4065410234006,447.55848177552474,5818100
2024-04-23,454.6893615722656,454.97303724815384,450.6104378950355,451.1092808098801,4257400
2024-04-24,454.35675048828125,456.1272232743187,452.3417369323363,455.40339214776606,7687800
2024-04-25,452.4786376953125,453.33942593107423,447.27483310385867,448.75183896865457,4876200
2024-04-26,457.0075378417969,458.3965424696518,454.65995255567805,455.1685865814677,4907100
2024-04-29,458.6019592285156,459.1693105122501,456.02938563953126,458.6019592285156,3253200
2024-04-30,451.3537902832031,458.1129008596049,451.2853117021935,457.21300752781934,4364800
2024-05-01,449.8865051269531,456.87060333297114,449.40721480538303,450.708158471573,6115400
2024-05-02,454.0828552246094,454.7969250021837,449.13335254744356,453.2416194735195,3972400
2024-05-03,459.71710205078125,460.71481766107877,457.23255943160655,459.5019049758737,4586900
2024-05-06,464.3536071777344,464.44163827822484,461.51694004097334,461.90819932687657,4782500
2024-05-07,465.0186767578125,466.2316191571156,464.3437419105641,465.3121435637965,3451300
2024-05-08,465.0382995605469,465.4686638479824,463.16021333289854,463.24824442699907,3214900
2024-05-09,467.7086486816406,467.7086486816406,464.5687537011981,465.20455370298964,3486000
